condition,video,frames,accuracy,precision_macro,recall_macro,jaccard_macro,prec_Preparation,prec_CalotTriangleDissection,prec_ClippingCutting,prec_GallbladderDissection,prec_GallbladderPackaging,prec_CleaningCoagulation,prec_GallbladderRetraction,rec_Preparation,rec_CalotTriangleDissection,rec_ClippingCutting,rec_GallbladderDissection,rec_GallbladderPackaging,rec_CleaningCoagulation,rec_GallbladderRetraction,jac_Preparation,jac_CalotTriangleDissection,jac_ClippingCutting,jac_GallbladderDissection,jac_GallbladderPackaging,jac_CleaningCoagulation,jac_GallbladderRetraction
CRF18,video68,1972,0.9117647058823529,0.8581587652851856,0.8651310703124759,0.7394761605958797,1.0,0.9489916963226572,0.9,0.9613899613899614,0.6296296296296297,0.9315068493150684,0.635593220338983,0.5784313725490197,0.9673518742442564,1.0,0.9343339587242027,0.9855072463768116,0.6974358974358974,0.8928571428571429,0.5784313725490197,0.9195402298850575,0.9,0.9005424954792043,0.6238532110091743,0.6634146341463415,0.5905511811023622
CRF18,video69,4575,0.9597814207650274,0.8101334798356464,0.7685810521886648,0.7369117551113991,1.0,0.995872641509434,0.9716157205240175,0.9656716417910448,0.7755102040816326,0.0,0.9622641509433962,0.8985507246376812,0.9988172678888232,0.869140625,0.9778337531486146,0.7487684729064039,0.0,0.8869565217391304,0.8985507246376812,0.9946996466431095,0.8476190476190476,0.944985394352483,0.6153846153846154,0.0,0.8571428571428571
CRF18,video70,1194,0.8877721943048577,0.8074683761886645,0.7328974749211868,0.64061612207038,0.7608695652173914,0.9839357429718876,0.9578947368421052,0.8218527315914489,0.794392523364486,0.3333333333333333,1.0,1.0,0.9780439121756487,0.91,0.947945205479452,0.9340659340659341,0.0875,0.2727272727272727,0.7608695652173914,0.962671905697446,0.875,0.7863636363636364,0.7522123893805309,0.07446808510638298,0.2727272727272727
CRF18,video71,2515,0.8640159045725646,0.7291771870779881,0.731724261197616,0.6267072333471422,0.7659574468085106,0.9746192893401016,0.7833333333333333,0.7744916820702403,0.8683385579937304,0.0,0.9375,1.0,0.7966804979253111,0.7704918032786885,0.9239250275633958,0.9787985865724381,0.0,0.6521739130434783,0.7659574468085106,0.7804878048780488,0.6351351351351351,0.7280625543006082,0.8523076923076923,0.0,0.625
CRF18,video72,3106,0.8316162266580811,0.7992325571079402,0.8719151314725374,0.6835432643080855,1.0,0.9270248596631917,0.47435897435897434,1.0,0.8064516129032258,0.5,0.8867924528301887,0.708029197080292,0.97883149872989,0.9823008849557522,0.6435726210350584,0.9615384615384616,0.9587628865979382,0.8703703703703703,0.708029197080292,0.9088050314465409,0.4703389830508475,0.6435726210350584,0.78125,0.48947368421052634,0.7833333333333333
CRF18,video73,1356,0.9594395280235988,0.9519883371830004,0.9208989721495453,0.875136487519151,1.0,0.9859154929577465,0.987012987012987,0.9158576051779935,0.8703703703703703,0.9047619047619048,1.0,0.9381443298969072,1.0,0.7307692307692307,0.9860627177700348,1.0,0.957983193277311,0.8333333333333334,0.9381443298969072,0.9859154929577465,0.7238095238095238,0.9041533546325878,0.8703703703703703,0.8702290076335878,0.8333333333333334
CRF18,video74,1634,0.7643818849449204,0.8278096787300832,0.7076604970619466,0.6315093625656519,1.0,0.9204244031830239,0.9473684210526315,0.8181818181818182,0.9696969696969697,0.138996138996139,1.0,0.6781609195402298,0.8381642512077294,0.9767441860465116,0.7765205091937766,0.9411764705882353,0.4,0.34285714285714286,0.6781609195402298,0.7815315315315315,0.9264705882352942,0.6622436670687576,0.9142857142857143,0.11501597444089456,0.34285714285714286
CRF18,video75,1923,0.9344773790951638,0.6904203012912785,0.7366641312185171,0.6282439053687409,1.0,0.9204819277108434,0.5340909090909091,1.0,0.9821428571428571,0.0,0.39622641509433965,0.9426229508196722,1.0,0.8392857142857143,0.9412751677852349,0.7971014492753623,0.0,0.6363636363636364,0.9426229508196722,0.9204819277108434,0.4845360824742268,0.9412751677852349,0.7857142857142857,0.0,0.3230769230769231
CRF18,video76,2649,0.787844469611174,0.8732095110771583,0.746054890948976,0.6416239915761228,1.0,0.96875,0.85625,0.6823529411764706,0.71875,0.8863636363636364,1.0,0.3333333333333333,0.670995670995671,0.5969498910675382,0.9752720079129574,1.0,0.8125,0.8333333333333334,0.3333333333333333,0.6567796610169492,0.5425742574257426,0.6707482993197279,0.71875,0.7358490566037735,0.8333333333333334
CRF18,video77,2502,0.9356514788169464,0.8847449853509932,0.9108150335028445,0.7963777406919041,0.9908256880733946,0.90234375,1.0,0.9989047097480832,0.8202247191011236,1.0,0.48091603053435117,0.6136363636363636,1.0,0.9496402877697842,0.9923830250272034,1.0,0.8200455580865603,1.0,0.6101694915254238,0.90234375,0.9496402877697842,0.991304347826087,0.8202247191011236,0.8200455580865603,0.48091603053435117
CRF18,video78,739,0.8768606224627875,0.8836668657493033,0.7796063640160182,0.6860295011229941,1.0,0.935064935064935,0.8533333333333334,0.8388888888888889,0.7073170731707317,0.851063829787234,1.0,0.5454545454545454,1.0,1.0,0.9320987654320988,0.9206349206349206,0.547945205479452,0.5111111111111111,0.5454545454545454,0.935064935064935,0.8533333333333334,0.7905759162303665,0.6666666666666666,0.5,0.5111111111111111
CRF18,video79,3414,0.8591095489162273,0.8541390718017073,0.7418015775334086,0.6135409116507111,1.0,0.9785819793205317,0.6802030456852792,0.8250591016548463,0.8444444444444444,0.6506849315068494,1.0,0.46296296296296297,0.8471867007672634,1.0,0.9649769585253456,0.7450980392156863,0.9283387622149837,0.24404761904761904,0.46296296296296297,0.8317639673571877,0.6802030456852792,0.801071155317521,0.6551724137931034,0.6195652173913043,0.24404761904761904
CRF18,video80,1724,0.861368909512761,0.7999275682478825,0.8082873621138996,0.6600050767398281,1.0,0.9801462904911181,0.8951048951048951,0.6313131313131313,0.8723404255319149,0.22058823529411764,1.0,0.7192982456140351,0.8693234476367007,0.9696969696969697,0.9505703422053232,0.8913043478260869,0.6818181818181818,0.576,0.7192982456140351,0.8542805100182149,0.8707482993197279,0.6112469437652812,0.7884615384615384,0.2,0.576
CRF23,video49,1671,0.9467384799521245,0.9189874959213993,0.9247442575630188,0.8512981204113913,1.0,0.9346733668341709,0.8695652173913043,0.9855595667870036,0.8041237113402062,0.961439588688946,0.8775510204081632,0.7333333333333333,0.9815303430079155,0.9523809523809523,0.9430051813471503,0.896551724137931,0.9664082687338501,1.0,0.7333333333333333,0.9185185185185185,0.8333333333333334,0.9301533219761499,0.7358490566037735,0.9303482587064676,0.8775510204081632
CRF23,video50,1094,0.9250457038391224,0.8007557662629293,0.6434986074252581,0.5912506048942328,1.0,0.9168026101141925,0.9615384615384616,0.9674556213017751,0.759493670886076,0.0,1.0,0.373134328358209,0.9842381786339754,0.7142857142857143,0.9849397590361446,0.9836065573770492,0.0,0.4642857142857143,0.373134328358209,0.9035369774919614,0.6944444444444444,0.9533527696793003,0.75,0.0,0.4642857142857143
CRF23,video51,2944,0.7894021739130435,0.8308889781378477,0.8363284379598512,0.6979884471616203,1.0,0.9945414847161572,0.8559322033898306,0.5431985294117647,0.9333333333333333,0.8669950738916257,0.6222222222222222,0.8529411764705882,0.8069087688219664,0.47943037974683544,0.9817275747508306,0.9032258064516129,0.9411764705882353,0.8888888888888888,0.8529411764705882,0.8033509700176367,0.44363103953147875,0.5377616014558689,0.8484848484848485,0.822429906542056,0.5773195876288659
CRF23,video52,1966,0.9455747711088505,0.9334961611867483,0.9409012352733318,0.8761130005385404,0.9732142857142857,0.8803738317757009,0.9922178988326849,0.9798488664987406,0.7444444444444445,0.9887640449438202,0.975609756097561,0.990909090909091,0.9936708860759493,0.7798165137614679,0.9923469387755102,1.0,0.96,0.8695652173913043,0.9646017699115044,0.8754646840148699,0.7750759878419453,0.9725,0.7444444444444445,0.9496402877697842,0.851063829787234
CRF23,video53,3283,0.9131891562595187,0.8314600416498047,0.8659365246533641,0.7077453854605215,1.0,0.9809926082365364,0.7142857142857143,0.9930662557781201,0.38271604938271603,0.8205882352941176,0.9285714285714286,0.7313432835820896,0.8476277372262774,1.0,0.9669917479369843,1.0,0.9378151260504202,0.5777777777777777,0.7313432835820896,0.8339317773788151,0.7142857142857143,0.9605067064083458,0.38271604938271603,0.7782426778242678,0.5531914893617021
CRF23,video54,3100,0.8738709677419355,0.911165952603022,0.8833537236480399,0.7976962379348578,1.0,0.7804076265614727,0.9533678756476683,0.9983164983164983,0.7128712871287128,0.97165991902834,0.9615384615384616,0.744,1.0,0.9435897435897436,0.6509330406147091,0.9863013698630136,0.96579476861167,0.8928571428571429,0.744,0.7804076265614727,0.9019607843137255,0.6502192982456141,0.7058823529411765,0.9393346379647749,0.8620689655172413
CRF23,video55,1037,0.9296046287367405,0.8952212891225145,0.8656741437498845,0.7750639535375808,1.0,0.9564315352697096,0.8428571428571429,1.0,0.9130434782608695,0.5542168674698795,1.0,0.9523809523809523,1.0,0.7468354430379747,0.9296636085626911,0.7777777777777778,1.0,0.6530612244897959,0.9523809523809523,0.9564315352697096,0.6555555555555556,0.9296636085626911,0.7241379310344828,0.5542168674698795,0.6530612244897959
CRF23,video56,1834,0.8751363140676118,0.8799424543693616,0.8627263637550511,0.7512189365976937,1.0,0.9368421052631579,0.8571428571428571,0.839924670433145,0.6149732620320856,0.9107142857142857,1.0,0.4857142857142857,0.9,1.0,0.8576923076923076,0.9913793103448276,0.9807692307692307,0.8235294117647058,0.4857142857142857,0.8485169491525424,0.8571428571428571,0.7371900826446282,0.6117021276595744,0.8947368421052632,0.8235294117647058
CRF23,video57,2632,0.9183130699088146,0.8849432275640515,0.9207350591663646,0.8201985395351039,1.0,1.0,0.6631578947368421,0.9219712525667351,0.7142857142857143,0.9016393442622951,0.9935483870967742,1.0,0.863265306122449,0.9593908629441624,0.9708108108108108,0.9259259259259259,0.7692307692307693,0.9565217391304348,1.0,0.863265306122449,0.6450511945392492,0.8971028971028971,0.6756756756756757,0.7096774193548387,0.9506172839506173
CRF23,video58,5993,0.7495411313198732,0.7943211144535285,0.7622328205555909,0.6149625770912251,1.0,0.9853862212943633,0.42528735632183906,0.5857271095152603,0.7945205479452054,0.7774566473988439,0.991869918699187,0.5625,0.6967818128136994,0.4940652818991098,0.9841628959276018,0.9830508474576272,0.992619926199262,0.6224489795918368,0.5625,0.6896551724137931,0.29626334519572955,0.5802578923966207,0.7837837837837838,0.7729885057471264,0.6192893401015228
CRF23,video59,1046,0.9244741873804971,0.9363928377871892,0.8244408369408368,0.7640074598491952,1.0,0.9360824742268041,1.0,0.9182389937106918,0.9767441860465116,0.7236842105263158,1.0,0.7714285714285715,1.0,0.5875,1.0,0.6363636363636364,0.9821428571428571,0.7936507936507936,0.7714285714285715,0.9360824742268041,0.5875,0.9182389937106918,0.6268656716417911,0.7142857142857143,0.7936507936507936
CRF23,video60,2532,0.7302527646129542,0.7367851954493122,0.7179830857420708,0.5556245656131792,1.0,0.9467061435973353,0.8192771084337349,0.14946070878274267,0.8348623853211009,0.5106382978723404,0.896551724137931,0.8173374613003096,0.7193475815523059,0.8095238095238095,0.9150943396226415,0.8425925925925926,0.2553191489361702,0.6666666666666666,0.8173374613003096,0.6913513513513514,0.6868686868686869,0.1474164133738602,0.7222222222222222,0.20512820512820512,0.6190476190476191
CRF23,video61,4409,0.9163075527330461,0.8363649832332686,0.8604338112370268,0.7181913342178765,0.9971098265895953,0.8670886075949367,0.8827160493827161,0.980634528224145,0.3698630136986301,0.7571428571428571,1.0,0.7700892857142857,0.9937823834196892,0.7486910994764397,0.9304143862392494,1.0,0.7571428571428571,0.8229166666666666,0.7683741648106904,0.862410071942446,0.680952380952381,0.9136276391554703,0.3698630136986301,0.6091954022988506,0.8229166666666666
CRF23,video62,2032,0.9089566929133859,0.8852843088605054,0.8924830350720542,0.7989031181255347,1.0,0.916287534121929,0.7078651685393258,0.9320987654320988,0.8723404255319149,0.8636363636363636,0.9047619047619048,0.9,0.9411214953271028,0.9,0.8628571428571429,0.7592592592592593,0.979381443298969,0.9047619047619048,0.9,0.8666092943201377,0.65625,0.8118279569892473,0.6833333333333333,0.8482142857142857,0.8260869565217391
CRF23,video63,3433,0.8135741334110108,0.6672341853426017,0.7604565960677085,0.5054575514256653,1.0,0.9877622377622378,0.46875,0.9937532535137948,0.7790697674418605,0.18088737201365188,0.2604166666666667,0.6333333333333333,0.9592529711375212,1.0,0.8354485776805252,0.2701612903225806,1.0,0.625,0.6333333333333333,0.947986577181208,0.46875,0.8310840226382238,0.250936329588015,0.18088737201365188,0.22522522522522523
CRF23,video64,2398,0.9065888240200167,0.8769219472888652,0.8827743770352132,0.7804852701460907,0.7349397590361446,1.0,0.897196261682243,0.8374439461883408,0.8952380952380953,0.7834394904458599,0.9901960784313726,1.0,0.9015151515151515,0.9320388349514563,0.9777486910994765,0.9215686274509803,0.6871508379888268,0.7593984962406015,0.7349397590361446,0.9015151515151515,0.8421052631578947,0.8217821782178217,0.831858407079646,0.5774647887323944,0.753731343283582
CRF23,video65,1873,0.9348638547784304,0.7119596186925519,0.7451214935271638,0.6532341204086581,1.0,0.9730639730639731,0.7925925925925926,0.9959677419354839,0.872093023255814,0.0,0.35,0.751004016064257,0.9687150837988827,0.9907407407407407,0.9762845849802372,0.9615384615384616,0.0,0.5675675675675675,0.751004016064257,0.9434167573449401,0.7867647058823529,0.9724409448818898,0.8426966292134831,0.0,0.27631578947368424
CRF23,video66,1824,0.9577850877192983,0.927127176632974,0.89269427056161,0.8511558444881328,1.0,0.9893617021276596,0.9329268292682927,0.9597855227882037,0.9104477611940298,0.6973684210526315,1.0,1.0,1.0,0.95625,0.984869325997249,0.7349397590361446,0.6162790697674418,0.9565217391304348,1.0,0.9893617021276596,0.8947368421052632,0.9458388375165125,0.6853932584269663,0.48623853211009177,0.9565217391304348
CRF23,video67,2353,0.9273268168295793,0.8174954165216803,0.94929840540546,0.7762280490886388,0.979381443298969,0.9963008631319359,0.7328767123287672,0.9977324263038548,0.7,0.3161764705882353,1.0,0.9844559585492227,0.9494712103407755,0.981651376146789,0.8888888888888888,0.8860759493670886,1.0,0.9545454545454546,0.9644670050761421,0.9461358313817331,0.722972972972973,0.8870967741935484,0.6422018348623854,0.3161764705882353,0.9545454545454546
CRF23,video68,1972,0.8930020283975659,0.8482321138188302,0.858178186903217,0.7146538579120917,1.0,0.935881627620222,0.75,0.9561904761904761,0.6947368421052632,0.972027972027972,0.6287878787878788,0.49019607843137253,0.9177750906892382,1.0,0.9418386491557224,0.9565217391304348,0.7128205128205128,0.9880952380952381,0.49019607843137253,0.863481228668942,0.75,0.9028776978417267,0.673469387755102,0.6984924623115578,0.6240601503759399
CRF23,video69,4575,0.979672131147541,0.8219380251787868,0.8057015438260174,0.7810004066215157,0.9565217391304348,0.9994075829383886,0.9980506822612085,0.9994890137966275,0.8435754189944135,0.0,0.9565217391304348,0.9565217391304348,0.9976345357776464,1.0,0.985390428211587,0.7438423645320197,0.0,0.9565217391304348,0.9166666666666666,0.9970449172576832,0.9980506822612085,0.9848942598187311,0.6536796536796536,0.0,0.9166666666666666
CRF23,video70,1194,0.8961474036850922,0.8264208253641162,0.8012029833406845,0.7086767521715709,0.7954545454545454,0.9979550102249489,0.8319327731092437,0.8192771084337349,0.8787878787878788,0.46153846153846156,1.0,1.0,0.9740518962075848,0.99,0.9315068493150684,0.9560439560439561,0.075,0.6818181818181818,0.7954545454545454,0.9721115537848606,0.825,0.7727272727272727,0.8446601941747572,0.06896551724137931,0.6818181818181818
CRF23,video71,2515,0.8763419483101391,0.7564118226712211,0.6868425635253808,0.6145814610963402,1.0,0.9575289575289575,0.873015873015873,0.8016917293233082,0.8848684210526315,0.0,0.7777777777777778,0.5833333333333334,0.8232365145228215,0.9016393442622951,0.9404630650496141,0.950530035335689,0.0,0.6086956521739131,0.5833333333333334,0.7942353883106485,0.7971014492753623,0.7629695885509838,0.8459119496855346,0.0,0.5185185185185185
CRF23,video72,3106,0.7887958789439794,0.787293559767301,0.8386362292896035,0.6345221304422056,1.0,0.8935361216730038,0.4497991967871486,1.0,0.7835051546391752,0.4430379746835443,0.9411764705882353,0.5255474452554745,0.9949195596951735,0.9911504424778761,0.5333889816360601,0.9743589743589743,0.9621993127147767,0.8888888888888888,0.5255474452554745,0.8894776684330054,0.448,0.5333889816360601,0.7676767676767676,0.4354587869362364,0.8421052631578947
CRF23,video73,1356,0.9800884955752213,0.9671380869145695,0.9674656092877568,0.9364902102456368,1.0,0.9921135646687698,0.9489795918367347,0.9756944444444444,0.8867924528301887,0.9663865546218487,1.0,0.9896907216494846,0.9984126984126984,0.8942307692307693,0.9790940766550522,1.0,0.9663865546218487,0.9444444444444444,0.9896907216494846,0.9905511811023622,0.8532110091743119,0.95578231292517,0.8867924528301887,0.9349593495934959,0.9444444444444444
CRF23,video74,1634,0.817625458996328,0.8294970439862253,0.7325054637189391,0.6598895523784835,1.0,0.8826086956521739,0.9826086956521739,0.8818181818181818,0.9326923076923077,0.17553191489361702,0.9512195121951219,0.7586206896551724,0.9806763285024155,0.875968992248062,0.8231966053748232,0.9509803921568627,0.36666666666666664,0.37142857142857144,0.7586206896551724,0.8675213675213675,0.8625954198473282,0.7414012738853503,0.8899082568807339,0.1346938775510204,0.3644859813084112
CRF23,video75,1923,0.9256370254810192,0.7087346425056509,0.7069129204355631,0.6047570085009057,1.0,0.8526785714285714,0.5647058823529412,1.0,0.9761904761904762,0.0,0.5675675675675675,0.6147540983606558,1.0,0.8571428571428571,0.9488255033557047,0.8913043478260869,0.0,0.6363636363636364,0.6147540983606558,0.8526785714285714,0.5161290322580645,0.9488255033557047,0.8723404255319149,0.0,0.42857142857142855
CRF23,video76,2649,0.7957719894299736,0.8963463530595677,0.7723996772824168,0.6786916384573043,1.0,0.971473851030111,0.9403973509933775,0.6775288526816021,0.711340206185567,0.9736842105263158,1.0,0.4,0.6634199134199135,0.6187363834422658,0.9871414441147379,1.0,0.7708333333333334,0.9666666666666667,0.4,0.6507430997876857,0.5953878406708596,0.6716016150740243,0.711340206185567,0.7551020408163265,0.9666666666666667
CRF23,video77,2502,0.919664268585132,0.8763710443147499,0.8967614629330336,0.7807415646482546,0.9464285714285714,0.8646616541353384,0.9763779527559056,0.9852774631936579,0.8390804597701149,0.9973474801061007,0.5254237288135594,0.6022727272727273,0.9956709956709957,0.8920863309352518,0.9466811751904244,1.0,0.856492027334852,0.9841269841269841,0.5824175824175825,0.8614232209737828,0.8732394366197183,0.9334763948497854,0.8390804597701149,0.8545454545454545,0.5210084033613446
CRF23,video78,739,0.8728010825439784,0.8663805463130415,0.7839906251578627,0.6991118998691795,1.0,0.9568106312292359,0.8805970149253731,0.7857142857142857,0.7671232876712328,0.6744186046511628,1.0,0.8181818181818182,1.0,0.921875,0.9506172839506173,0.8888888888888888,0.3972602739726027,0.5111111111111111,0.8181818181818182,0.9568106312292359,0.8194444444444444,0.7549019607843137,0.7,0.3333333333333333,0.5111111111111111
CRF23,video79,3414,0.8886936145284124,0.8480423430184786,0.7580916047418089,0.6230028958273977,1.0,0.9788251366120219,0.5972850678733032,0.9221128021486124,0.7798165137614679,0.658256880733945,1.0,0.42592592592592593,0.9162404092071611,0.9850746268656716,0.9493087557603687,0.8333333333333334,0.9348534201954397,0.2619047619047619,0.42592592592592593,0.8984326018808777,0.5919282511210763,0.878839590443686,0.6746031746031746,0.6293859649122807,0.2619047619047619
CRF23,video80,1724,0.8816705336426914,0.7904848989198562,0.7874621068538696,0.6264692623357012,1.0,0.9735034347399412,0.8943661971830986,0.7296511627906976,0.7288135593220338,0.23880597014925373,0.9682539682539683,0.5263157894736842,0.9193697868396663,0.9621212121212122,0.9543726235741445,0.9347826086956522,0.7272727272727273,0.488,0.5263157894736842,0.8969258589511754,0.8639455782312925,0.7050561797752809,0.6935483870967742,0.2191780821917808,0.48031496062992124
CRF28,video49,1671,0.8982645122681029,0.8425867740853831,0.9042537288540468,0.7570681347098833,1.0,0.9351351351351351,0.6116504854368932,1.0,0.7722772277227723,0.8854961832061069,0.6935483870967742,0.7333333333333333,0.9129287598944591,1.0,0.8877374784110535,0.896551724137931,0.8992248062015504,1.0,0.7333333333333333,0.858560794044665,0.6116504854368932,0.8877374784110535,0.7090909090909091,0.8055555555555556,0.6935483870967742
CRF28,video50,1094,0.9204753199268738,0.7826838930109019,0.6589195612259993,0.6023000593541095,1.0,0.8987341772151899,0.7352941176470589,0.9876160990712074,0.8571428571428571,0.0,1.0,0.208955223880597,0.9947460595446584,0.7142857142857143,0.9608433734939759,0.9836065573770492,0.0,0.75,0.208955223880597,0.8944881889763779,0.5681818181818182,0.9494047619047619,0.8450704225352113,0.0,0.75
CRF28,video51,2944,0.7819293478260869,0.8553221112619648,0.8124308744189419,0.6950765613476644,1.0,0.9320113314447592,0.8922558922558923,0.5393154486586494,0.9207920792079208,0.8834355828220859,0.8194444444444444,0.7184873949579832,0.8742249778565102,0.41930379746835444,0.96843853820598,1.0,0.7700534759358288,0.9365079365079365,0.7184873949579832,0.8218151540383014,0.3990963855421687,0.53,0.9207920792079208,0.6990291262135923,0.7763157894736842
CRF28,video52,1966,0.944557477110885,0.9254073186203307,0.9516554807536676,0.8799537712387296,0.9734513274336283,0.8803738317757009,0.9960629921259843,0.9701492537313433,0.7222222222222222,0.9980916030534351,0.9375,1.0,0.9936708860759493,0.7737003058103975,0.9948979591836735,0.9701492537313433,0.9509090909090909,0.9782608695652174,0.9734513274336283,0.8754646840148699,0.7713414634146342,0.9653465346534653,0.7065217391304348,0.9491833030852994,0.9183673469387755
CRF28,video53,3283,0.8933901918976546,0.8086582543835988,0.8697481608418786,0.6870311788434007,1.0,0.9823834196891191,0.5743243243243243,0.9870525514089871,0.2605042016806723,0.8563432835820896,1.0,0.746268656716418,0.864963503649635,1.0,0.9722430607651913,1.0,0.7714285714285715,0.7333333333333333,0.746268656716418,0.8517520215633423,0.5743243243243243,0.96,0.2605042016806723,0.6830357142857143,0.7333333333333333
